year,month,day,dep_time,dep_delay,arr_time,arr_delay,carrier,tailnum,flight,origin,dest,air_time,distance,hour,minute
2013,1,9,15:34,-2.0,1751.0,10.0,EV,N13979,4170,EWR,GRR,01:18,605,15.0,34.0
2013,1,9,15:35,-5.0,1658.0,-18.0,9E,N829AY,4178,JFK,ROC,00:55,264,15.0,35.0
2013,1,9,15:36,26.0,1812.0,11.0,UA,N546UA,315,EWR,MCO,01:34,937,15.0,36.0
2013,1,9,15:38,-7.0,1639.0,-24.0,9E,N8907A,3635,JFK,BWI,00:41,184,15.0,38.0
2013,1,9,15:40,0.0,1838.0,-31.0,DL,N344NW,2027,JFK,FLL,01:54,1069,15.0,40.0
2013,1,9,15:41,1.0,1855.0,-5.0,UA,N17139,161,JFK,LAX,03:51,2475,15.0,41.0
2013,1,9,15:42,-3.0,1822.0,7.0,DL,N348NB,1942,EWR,ATL,01:19,746,15.0,42.0
2013,1,9,15:42,-8.0,1704.0,-6.0,WN,N219WN,4215,EWR,MDW,01:26,711,15.0,42.0
2013,1,9,15:42,27.0,1917.0,72.0,UA,N73152,1502,EWR,IAH,02:40,1400,15.0,42.0
2013,1,9,15:45,5.0,1736.0,-7.0,9E,N904XJ,3523,JFK,ORD,01:44,740,15.0,45.0
2013,1,9,15:47,-8.0,1812.0,2.0,EV,N21154,3820,EWR,SDF,01:18,642,15.0,47.0
2013,1,9,15:50,0.0,1819.0,-7.0,9E,N901XJ,3427,JFK,IND,01:16,665,15.0,50.0
2013,1,9,15:52,4.0,1816.0,-14.0,DL,N3764D,95,JFK,ATL,01:19,760,15.0,52.0
2013,1,9,15:52,-8.0,1817.0,-17.0,FL,N985AT,620,LGA,ATL,01:24,762,15.0,52.0
2013,1,9,15:53,33.0,1714.0,20.0,9E,N8905F,4105,JFK,IAD,00:50,228,15.0,53.0
2013,1,9,15:53,-7.0,1848.0,-15.0,B6,N746JB,985,LGA,TPA,01:52,1010,15.0,53.0
2013,1,9,15:54,-1.0,1906.0,-1.0,DL,N362NW,1695,LGA,TPA,01:52,1010,15.0,54.0
2013,1,9,15:54,-6.0,1938.0,13.0,AA,N3BWAA,1467,LGA,MIA,01:56,1096,15.0,54.0
2013,1,9,15:54,-6.0,1836.0,-36.0,DL,N3763D,4,JFK,MCO,01:39,944,15.0,54.0
2013,1,9,15:54,-8.0,1709.0,-13.0,YV,N503MJ,3771,LGA,IAD,00:53,229,15.0,54.0
2013,1,9,15:54,54.0,1750.0,71.0,UA,N558UA,685,LGA,ORD,01:35,733,15.0,54.0
2013,1,9,15:55,-5.0,1718.0,-14.0,9E,N918XJ,3453,JFK,BOS,00:48,187,15.0,55.0
2013,1,9,15:55,-5.0,1830.0,-10.0,DL,N680DA,847,LGA,ATL,01:18,762,15.0,55.0
2013,1,9,15:55,-5.0,1649.0,-23.0,US,N958UW,2134,LGA,BOS,00:37,184,15.0,55.0
2013,1,9,15:56,1.0,1811.0,-6.0,DL,N371NB,1771,JFK,DTW,01:03,509,15.0,56.0
2013,1,9,15:57,12.0,1853.0,-17.0,AA,N320AA,133,JFK,LAX,03:23,2475,15.0,57.0
2013,1,9,15:58,-2.0,1825.0,-25.0,DL,N388DA,1331,JFK,DEN,02:28,1626,15.0,58.0
2013,1,9,15:58,-2.0,1907.0,-8.0,AA,N3GVAA,565,JFK,DFW,02:18,1391,15.0,58.0
2013,1,9,15:58,-2.0,1844.0,-26.0,B6,N623JB,157,JFK,MCO,01:35,944,15.0,58.0
2013,1,9,15:59,-1.0,1822.0,2.0,MQ,N900MQ,3985,JFK,CVG,01:10,589,15.0,59.0
2013,1,9,15:59,-1.0,1739.0,3.0,UA,N827UA,252,EWR,ORD,01:35,719,15.0,59.0
2013,1,9,16:00,5.0,1751.0,2.0,B6,N228JB,917,JFK,ORD,01:43,740,16.0,0.0
2013,1,9,16:01,-4.0,1751.0,-3.0,9E,N601LR,3459,JFK,BNA,01:32,765,16.0,1.0
2013,1,9,16:03,13.0,1936.0,11.0,DL,N382DA,1773,JFK,SLC,03:03,1990,16.0,3.0
2013,1,9,16:03,3.0,1911.0,-1.0,UA,N36280,1200,EWR,SAN,03:46,2425,16.0,3.0
2013,1,9,16:04,-6.0,1757.0,-3.0,AA,N483AA,341,LGA,ORD,01:35,733,16.0,4.0
2013,1,9,16:05,0.0,1932.0,7.0,9E,N604LR,3325,JFK,DFW,02:21,1391,16.0,5.0
2013,1,9,16:05,20.0,1847.0,-3.0,DL,N327NW,2377,LGA,MCO,01:36,950,16.0,5.0
2013,1,9,16:09,-1.0,1721.0,-11.0,9E,N801AY,3689,JFK,PHL,00:32,94,16.0,9.0
2013,1,9,16:09,-6.0,1842.0,-3.0,WN,N495WN,161,EWR,DEN,02:57,1605,16.0,9.0
2013,1,9,16:09,-11.0,1739.0,-11.0,MQ,N532MQ,4622,LGA,BNA,01:26,764,16.0,9.0
2013,1,9,16:10,0.0,1919.0,2.0,DL,N3744F,91,JFK,LAS,03:28,2248,16.0,10.0
2013,1,9,16:13,-12.0,1853.0,-2.0,MQ,N501MQ,4661,LGA,ATL,01:29,762,16.0,13.0
2013,1,9,16:15,-4.0,1706.0,-17.0,EV,N14153,4271,EWR,ALB,00:33,143,16.0,15.0
2013,1,9,16:15,-4.0,1727.0,1.0,EV,N13133,4299,EWR,DCA,00:51,199,16.0,15.0
2013,1,9,16:16,-4.0,1858.0,-17.0,UA,N76517,1132,EWR,MCO,01:43,937,16.0,16.0
2013,1,9,16:19,-11.0,1946.0,21.0,UA,N78060,1178,EWR,IAH,02:40,1400,16.0,19.0
2013,1,9,16:22,-3.0,1929.0,-25.0,B6,N768JB,675,JFK,LAX,03:45,2475,16.0,22.0
2013,1,9,16:23,-5.0,1728.0,-7.0,EV,N15572,4588,EWR,MHT,00:36,209,16.0,23.0
2013,1,9,16:23,93.0,1936.0,88.0,UA,N402UA,750,EWR,AUS,02:35,1504,16.0,23.0
2013,1,9,16:26,-3.0,1927.0,-4.0,B6,N523JB,369,LGA,PBI,01:48,1035,16.0,26.0
2013,1,9,16:28,-7.0,1727.0,-23.0,B6,N324JB,1176,EWR,BOS,00:42,200,16.0,28.0
2013,1,9,16:29,-1.0,1825.0,-13.0,DL,N365NW,2231,LGA,DTW,01:00,502,16.0,29.0
2013,1,9,16:30,-5.0,1837.0,-19.0,EV,N48901,3805,EWR,SAV,01:10,708,16.0,30.0
2013,1,9,16:30,-5.0,1815.0,5.0,MQ,N546MQ,3695,EWR,ORD,01:31,719,16.0,30.0
2013,1,9,16:31,-9.0,1936.0,-19.0,AA,N584AA,773,LGA,DFW,02:19,1389,16.0,31.0
2013,1,9,16:31,-9.0,1838.0,-12.0,MQ,N725MQ,4540,LGA,DTW,01:05,502,16.0,31.0
2013,1,9,16:33,-10.0,1843.0,-3.0,EV,N11194,4411,EWR,MEM,01:58,946,16.0,33.0
2013,1,9,16:33,-2.0,2009.0,24.0,WN,N466WN,891,EWR,HOU,02:54,1411,16.0,33.0
2013,1,9,16:33,33.0,1741.0,24.0,US,N762US,2181,LGA,DCA,00:46,214,16.0,33.0
2013,1,9,16:38,3.0,1917.0,10.0,EV,N16571,4705,EWR,ATL,01:31,746,16.0,38.0
2013,1,9,16:38,-2.0,1833.0,-2.0,WN,N726SW,372,LGA,STL,01:49,888,16.0,38.0
2013,1,9,16:44,-6.0,1759.0,-21.0,AA,N3DUAA,1790,JFK,BOS,00:44,187,16.0,44.0
2013,1,9,16:45,-5.0,1925.0,-13.0,UA,N24211,1440,EWR,LAS,03:19,2227,16.0,45.0
2013,1,9,16:47,-3.0,1831.0,5.0,UA,N812UA,687,EWR,ORD,01:39,719,16.0,47.0
2013,1,9,16:51,-4.0,1959.0,-30.0,DL,N336NB,706,JFK,AUS,02:29,1521,16.0,51.0
2013,1,9,16:53,-7.0,1939.0,-16.0,AA,N3CEAA,257,JFK,LAS,03:24,2248,16.0,53.0
2013,1,9,16:54,-6.0,1920.0,-15.0,DL,N308DE,2042,EWR,ATL,01:19,746,16.0,54.0
2013,1,9,16:54,-9.0,1810.0,0.0,EV,N22971,4373,EWR,DCA,00:45,199,16.0,54.0
2013,1,9,16:54,-1.0,2038.0,23.0,B6,N651JB,359,JFK,BUR,03:57,2465,16.0,54.0
2013,1,9,16:54,-6.0,1834.0,-5.0,UA,N818UA,689,LGA,ORD,01:34,733,16.0,54.0
2013,1,9,16:54,-6.0,1804.0,-9.0,US,N965UW,2136,LGA,BOS,00:39,184,16.0,54.0
2013,1,9,16:55,-5.0,1956.0,13.0,DL,N602DL,1499,LGA,ATL,01:27,762,16.0,55.0
2013,1,9,16:56,1.0,2001.0,-34.0,VX,N640VA,413,JFK,LAX,03:44,2475,16.0,56.0
2013,1,9,16:57,-2.0,1804.0,-19.0,UA,N68453,1545,EWR,BOS,00:42,200,16.0,57.0
2013,1,9,16:58,-12.0,1759.0,-21.0,EV,N13914,4316,EWR,BWI,00:37,169,16.0,58.0
2013,1,9,16:58,13.0,1911.0,5.0,9E,N8604C,4027,EWR,CVG,01:10,569,16.0,58.0
2013,1,9,16:58,-2.0,1809.0,-31.0,MQ,N638MQ,4323,JFK,ORF,00:49,290,16.0,58.0
2013,1,9,16:58,-2.0,1816.0,-1.0,US,N711UW,2183,LGA,DCA,00:51,214,16.0,58.0
2013,1,9,17:01,16.0,1958.0,-7.0,AA,N328AA,181,JFK,LAX,03:34,2475,17.0,1.0
2013,1,9,17:01,1.0,2034.0,-2.0,DL,N705TW,127,JFK,LAX,03:59,2475,17.0,1.0
2013,1,9,17:04,-2.0,1821.0,-13.0,B6,N531JB,36,JFK,ROC,00:58,264,17.0,4.0
2013,1,9,17:05,0.0,2007.0,-3.0,AA,N4WKAA,1905,EWR,DFW,02:17,1372,17.0,5.0
2013,1,9,17:05,-3.0,2013.0,-11.0,UA,N852UA,250,EWR,LAX,03:45,2454,17.0,5.0
2013,1,9,17:05,0.0,2036.0,21.0,UA,N14704,1259,LGA,IAH,02:44,1416,17.0,5.0
2013,1,9,17:06,1.0,2005.0,-3.0,B6,N804JB,143,JFK,PBI,01:54,1028,17.0,6.0
2013,1,9,17:09,-1.0,2018.0,3.0,AA,N3ELAA,695,JFK,AUS,02:30,1521,17.0,9.0
2013,1,9,17:09,-11.0,2007.0,-33.0,AA,N5CRAA,1999,EWR,MIA,01:56,1085,17.0,9.0
2013,1,9,17:11,-4.0,2001.0,-18.0,DL,N975DL,1585,LGA,MCO,01:39,950,17.0,11.0
2013,1,9,17:11,11.0,2003.0,-3.0,B6,N593JB,509,EWR,FLL,01:50,1065,17.0,11.0
2013,1,9,17:13,8.0,1900.0,-5.0,WN,N754SW,440,EWR,STL,01:49,872,17.0,13.0
2013,1,9,17:14,-1.0,2039.0,-1.0,DL,N3754A,503,JFK,SAN,03:43,2446,17.0,14.0
2013,1,9,17:15,-5.0,1908.0,-2.0,AA,N541AA,345,LGA,ORD,01:34,733,17.0,15.0
2013,1,9,17:15,-10.0,1846.0,-9.0,MQ,N685MQ,4255,JFK,BNA,01:25,765,17.0,15.0
2013,1,9,17:16,-9.0,1924.0,-9.0,EV,N15983,4323,EWR,CVG,01:08,569,17.0,16.0
2013,1,9,17:19,-1.0,1920.0,5.0,AA,N3DAAA,1351,JFK,ORD,01:39,740,17.0,19.0
2013,1,9,17:22,-7.0,2048.0,2.0,DL,N3731T,1185,EWR,SLC,03:04,1969,17.0,22.0
2013,1,9,17:25,15.0,1921.0,22.0,EV,N13949,4202,EWR,STL,01:53,872,17.0,25.0
2013,1,9,17:25,-4.0,2034.0,-15.0,AA,N362AA,543,JFK,MIA,01:51,1089,17.0,25.0
2013,1,9,17:25,-5.0,1959.0,-5.0,FL,N329AT,623,LGA,ATL,01:30,762,17.0,25.0
2013,1,9,17:25,20.0,1830.0,0.0,MQ,N818MQ,4410,JFK,DCA,00:45,213,17.0,25.0
2013,1,9,17:27,86.0,1947.0,60.0,UA,N522UA,502,EWR,LAS,03:00,2227,17.0,27.0
2013,1,9,17:29,4.0,2026.0,-14.0,AA,N3HBAA,145,JFK,SAN,03:37,2446,17.0,29.0
2013,1,9,17:29,4.0,2036.0,13.0,UA,N13138,1134,EWR,IAH,02:25,1400,17.0,29.0
2013,1,9,17:33,3.0,1943.0,7.0,EV,N12569,4382,EWR,DTW,01:01,488,17.0,33.0
2013,1,9,17:40,-5.0,2053.0,-2.0,AA,N3GUAA,785,LGA,DFW,02:16,1389,17.0,40.0
2013,1,9,17:40,21.0,1959.0,14.0,UA,N585UA,509,LGA,DEN,02:38,1620,17.0,40.0
2013,1,9,17:43,21.0,1902.0,18.0,EV,N19554,4300,EWR,RIC,00:59,277,17.0,43.0
2013,1,9,17:44,14.0,2037.0,14.0,UA,N14242,1637,EWR,TPA,01:47,997,17.0,44.0
2013,1,9,17:45,11.0,1843.0,-11.0,B6,N535JB,74,JFK,BTV,00:43,266,17.0,45.0
2013,1,9,17:45,-5.0,1855.0,-13.0,B6,N281JB,1307,JFK,IAD,00:50,228,17.0,45.0
2013,1,9,17:45,15.0,1913.0,18.0,WN,N790SW,216,EWR,MDW,01:25,711,17.0,45.0
2013,1,9,17:47,12.0,1921.0,-4.0,WN,N723SW,408,LGA,BNA,01:29,764,17.0,47.0
2013,1,9,17:48,-5.0,2044.0,-21.0,UA,N512UA,535,JFK,LAX,03:34,2475,17.0,48.0
2013,1,9,17:50,-10.0,1903.0,-10.0,US,N749US,2185,LGA,DCA,00:48,214,17.0,50.0
2013,1,9,17:51,-4.0,2054.0,-15.0,B6,N554JB,989,JFK,FLL,01:56,1069,17.0,51.0
2013,1,9,17:51,1.0,2102.0,0.0,UA,N16732,1228,EWR,SAN,03:51,2425,17.0,51.0
2013,1,9,17:53,-7.0,1936.0,-3.0,UA,N476UA,691,LGA,ORD,01:37,733,17.0,53.0
2013,1,9,17:55,10.0,2040.0,-2.0,B6,N643JB,547,EWR,PBI,01:42,1023,17.0,55.0
2013,1,9,17:56,-4.0,2037.0,-21.0,B6,N562JB,9,JFK,MCO,01:34,944,17.0,56.0
2013,1,9,17:56,1.0,2100.0,7.0,B6,N608JB,391,LGA,MCO,01:43,950,17.0,56.0
2013,1,9,17:56,-4.0,2042.0,-1.0,DL,N663DN,1047,LGA,ATL,01:28,762,17.0,56.0
2013,1,9,17:56,-4.0,1858.0,-12.0,WN,N798SW,808,EWR,BWI,00:40,169,17.0,56.0
2013,1,9,17:56,-4.0,1900.0,-13.0,US,N944UW,2138,LGA,BOS,00:36,184,17.0,56.0
2013,1,9,17:57,-3.0,1850.0,-25.0,B6,N236JB,1016,JFK,BOS,00:39,187,17.0,57.0
2013,1,9,17:58,0.0,1945.0,9.0,UA,N13718,1139,EWR,ORD,01:32,719,17.0,58.0
2013,1,9,18:01,-4.0,1951.0,16.0,WN,N283WN,389,LGA,MDW,01:31,725,18.0,1.0
2013,1,9,18:07,42.0,2114.0,57.0,UA,N19130,1109,EWR,MCO,01:40,937,18.0,7.0
2013,1,9,18:08,0.0,2104.0,-2.0,UA,N76254,1269,EWR,PBI,01:48,1023,18.0,8.0
2013,1,9,18:10,0.0,1941.0,-4.0,MQ,N739MQ,4484,LGA,BNA,01:28,764,18.0,10.0
2013,1,9,18:11,-4.0,1927.0,-25.0,9E,N8674A,4277,JFK,ORF,00:49,290,18.0,11.0
2013,1,9,18:12,-8.0,2147.0,-3.0,AA,N3EJAA,119,EWR,LAX,03:43,2454,18.0,12.0
2013,1,9,18:14,-6.0,1952.0,-13.0,AA,N3AXAA,353,LGA,ORD,01:32,733,18.0,14.0
2013,1,9,18:16,16.0,2139.0,35.0,UA,N23721,1221,EWR,DFW,02:23,1372,18.0,16.0
2013,1,9,18:18,-1.0,2152.0,14.0,UA,N846UA,593,EWR,SNA,03:46,2434,18.0,18.0
2013,1,9,18:20,0.0,2055.0,-20.0,B6,N605JB,711,JFK,LAS,03:14,2248,18.0,20.0
2013,1,9,18:21,6.0,2111.0,21.0,DL,N306DQ,926,EWR,ATL,01:16,746,18.0,21.0
2013,1,9,18:21,6.0,1946.0,7.0,UA,N79521,1703,EWR,BOS,00:40,200,18.0,21.0
2013,1,9,18:24,-3.0,2048.0,3.0,UA,N579UA,612,EWR,DEN,02:16,1605,18.0,24.0
2013,1,9,18:25,6.0,1949.0,17.0,EV,N14173,4520,EWR,PWM,00:45,284,18.0,25.0
2013,1,9,18:25,10.0,2210.0,40.0,AS,N403AS,7,EWR,SEA,03:59,2402,18.0,25.0
2013,1,9,18:31,-9.0,2021.0,1.0,MQ,N508MQ,3730,EWR,ORD,01:23,719,18.0,31.0
2013,1,9,18:32,17.0,1946.0,-12.0,9E,N8969A,4019,JFK,RIC,00:54,288,18.0,32.0
2013,1,9,18:32,-3.0,1931.0,-19.0,MQ,N688MQ,3944,JFK,BWI,00:42,184,18.0,32.0
2013,1,9,18:34,20.0,2143.0,19.0,UA,N77430,1292,EWR,FLL,01:50,1065,18.0,34.0
2013,1,9,18:36,6.0,2241.0,53.0,UA,N78511,1165,EWR,LAX,03:47,2454,18.0,36.0
2013,1,9,18:38,-7.0,2124.0,34.0,EV,N26549,4227,EWR,GRR,01:21,605,18.0,38.0
2013,1,9,18:42,-8.0,2034.0,-16.0,AA,N536AA,2019,LGA,STL,01:54,888,18.0,42.0
2013,1,9,18:42,7.0,2132.0,4.0,B6,N712JB,527,EWR,MCO,01:32,937,18.0,42.0
2013,1,9,18:42,-3.0,2127.0,-54.0,DL,N332NW,2190,JFK,MIA,01:47,1089,18.0,42.0
2013,1,9,18:45,-5.0,2133.0,-39.0,DL,N3739P,2159,JFK,MCO,01:33,944,18.0,45.0
2013,1,9,18:47,-11.0,2024.0,-31.0,EV,N755EV,5038,LGA,BHM,01:39,866,18.0,47.0
2013,1,9,18:50,-10.0,2115.0,-19.0,FL,N991AT,645,LGA,ATL,01:16,762,18.0,50.0
2013,1,9,18:51,-5.0,2214.0,10.0,UA,N475UA,891,LGA,IAH,02:42,1416,18.0,51.0
2013,1,9,18:51,-9.0,1952.0,-20.0,US,N945UW,2140,LGA,BOS,00:39,184,18.0,51.0
2013,1,9,18:53,-7.0,2139.0,-36.0,DL,N343NW,2391,JFK,TPA,01:48,1005,18.0,53.0
2013,1,9,18:53,-7.0,2143.0,-3.0,DL,N669DN,947,LGA,ATL,01:18,762,18.0,53.0
2013,1,9,18:54,-6.0,2230.0,-8.0,DL,N711ZX,87,JFK,LAX,03:58,2475,18.0,54.0
2013,1,9,18:55,40.0,2128.0,51.0,9E,N928XJ,3424,JFK,DTW,01:02,509,18.0,55.0
2013,1,9,18:56,-8.0,2025.0,-1.0,EV,N14568,4131,EWR,RIC,00:52,277,18.0,56.0
2013,1,9,18:57,2.0,2151.0,9.0,DL,N173DZ,951,JFK,ATL,01:20,760,18.0,57.0
2013,1,9,18:58,-2.0,2050.0,9.0,UA,N76515,120,EWR,ORD,01:35,719,18.0,58.0
2013,1,9,18:59,-1.0,2009.0,-6.0,US,N754UW,2187,LGA,DCA,00:47,214,18.0,59.0
2013,1,9,19:01,-4.0,2038.0,-2.0,WN,N7735A,981,LGA,MKE,01:33,738,19.0,1.0
2013,1,9,19:02,-8.0,2214.0,-1.0,AA,N4YHAA,2075,EWR,DFW,02:09,1372,19.0,2.0
2013,1,9,19:03,-2.0,2153.0,-32.0,AA,N339AA,21,JFK,LAX,03:32,2475,19.0,3.0
2013,1,9,19:09,-6.0,2220.0,-10.0,DL,N3750D,1729,JFK,LAS,03:34,2248,19.0,9.0
2013,1,9,19:09,-6.0,2220.0,43.0,EV,N12172,4085,EWR,OMA,02:01,1134,19.0,9.0
2013,1,9,19:11,-4.0,2144.0,-28.0,B6,N537JB,155,JFK,MCO,01:31,944,19.0,11.0
2013,1,9,19:14,-6.0,2209.0,-37.0,DL,N379DA,83,JFK,FLL,01:51,1069,19.0,14.0
2013,1,9,19:18,-2.0,2326.0,28.0,DL,N3745B,6,JFK,SLC,03:20,1990,19.0,18.0
2013,1,9,19:19,-6.0,2205.0,-24.0,DL,N919DL,1485,LGA,MCO,01:35,950,19.0,19.0
2013,1,9,19:24,-5.0,2217.0,3.0,EV,N18120,4204,EWR,OKC,02:03,1325,19.0,24.0
2013,1,9,19:24,-1.0,2221.0,-14.0,DL,N355NB,2370,LGA,PBI,01:44,1035,19.0,24.0
2013,1,9,19:25,-5.0,2211.0,-32.0,DL,N934DL,1435,LGA,TPA,01:50,1010,19.0,25.0
2013,1,9,19:27,27.0,2110.0,37.0,EV,N13958,5683,EWR,BNA,01:26,748,19.0,27.0
2013,1,9,19:29,9.0,2128.0,28.0,AA,N3GXAA,359,LGA,ORD,01:39,733,19.0,29.0
2013,1,9,19:29,-6.0,2224.0,-16.0,AA,N3GJAA,791,LGA,DFW,02:08,1389,19.0,29.0
2013,1,9,19:32,-4.0,2049.0,-7.0,EV,N829AS,5693,LGA,IAD,00:52,229,19.0,32.0
2013,1,9,19:33,-7.0,2225.0,-15.0,AA,N3FJAA,1787,JFK,TPA,01:52,1005,19.0,33.0
2013,1,9,19:35,5.0,2239.0,-9.0,DL,N316US,1854,LGA,FLL,01:52,1076,19.0,35.0
2013,1,9,19:40,0.0,2302.0,24.0,UA,N73256,1416,EWR,IAH,02:38,1400,19.0,40.0
2013,1,9,19:42,27.0,2124.0,13.0,9E,N933XJ,3525,JFK,ORD,01:28,740,19.0,42.0
2013,1,9,19:42,-3.0,2224.0,-17.0,9E,N923XJ,3314,JFK,JAX,01:29,828,19.0,42.0
2013,1,9,19:43,-2.0,2055.0,-10.0,EV,N15574,4108,EWR,IAD,00:52,212,19.0,43.0
2013,1,9,19:43,-3.0,2159.0,5.0,EV,N14998,4536,EWR,CVG,01:06,569,19.0,43.0
2013,1,9,19:44,19.0,2105.0,20.0,9E,N826AY,4127,JFK,IAD,00:52,228,19.0,44.0
2013,1,9,19:44,4.0,2245.0,-4.0,B6,N556JB,381,LGA,FLL,01:47,1076,19.0,44.0
2013,1,9,19:49,-6.0,2255.0,-15.0,AA,N3BJAA,1709,LGA,MIA,01:55,1096,19.0,49.0
2013,1,9,19:52,12.0,2059.0,-7.0,9E,N8907A,4091,JFK,BWI,00:40,184,19.0,52.0
2013,1,9,19:53,-7.0,2150.0,-18.0,EV,N13995,3822,EWR,TYS,01:05,631,19.0,53.0
2013,1,9,19:54,-6.0,2109.0,-16.0,EV,N27152,4412,EWR,BUF,00:59,282,19.0,54.0
2013,1,9,19:54,-6.0,2045.0,-16.0,EV,N36915,4309,EWR,ALB,00:36,143,19.0,54.0
2013,1,9,19:54,-6.0,2312.0,-17.0,VX,N631VA,415,JFK,LAX,03:52,2475,19.0,54.0
2013,1,9,19:55,-5.0,2103.0,-40.0,DL,N344NB,402,JFK,BOS,00:36,187,19.0,55.0
2013,1,9,19:56,-4.0,2251.0,-14.0,B6,N595JB,21,JFK,TPA,01:50,1005,19.0,56.0
2013,1,9,19:56,-4.0,2126.0,-13.0,UA,N828UA,695,LGA,ORD,01:21,733,19.0,56.0
2013,1,9,19:56,-4.0,2120.0,3.0,US,N762US,2189,LGA,DCA,00:44,214,19.0,56.0
2013,1,9,19:57,-3.0,2232.0,-11.0,DL,N675DL,1147,LGA,ATL,01:21,762,19.0,57.0
2013,1,9,19:58,-2.0,2251.0,-27.0,UA,N434UA,890,EWR,MIA,01:58,1085,19.0,58.0
2013,1,9,19:59,-1.0,2119.0,5.0,US,N958UW,2142,LGA,BOS,00:39,184,19.0,59.0
2013,1,9,20:01,-4.0,2232.0,2.0,9E,N8808H,4033,LGA,TYS,01:07,647,20.0,1.0
2013,1,9,20:01,1.0,2251.0,-21.0,B6,N618JB,801,JFK,FLL,01:45,1069,20.0,1.0
2013,1,9,20:02,-3.0,2249.0,-22.0,UA,N802UA,983,EWR,TPA,01:47,997,20.0,2.0
2013,1,9,20:03,20.0,2114.0,21.0,EV,N14902,4312,EWR,DCA,00:53,199,20.0,3.0
2013,1,9,20:11,-4.0,2111.0,-19.0,AA,N3GGAA,1762,JFK,BOS,00:39,187,20.0,11.0
2013,1,9,20:14,34.0,2148.0,48.0,WN,N224WN,633,EWR,MDW,01:28,711,20.0,14.0
2013,1,9,20:14,-6.0,2245.0,0.0,MQ,N503MQ,4662,LGA,ATL,01:15,762,20.0,14.0
2013,1,9,20:18,-7.0,2344.0,15.0,UA,N532UA,771,JFK,LAX,03:58,2475,20.0,18.0
2013,1,9,20:19,-6.0,2304.0,-27.0,UA,N478UA,299,EWR,DFW,02:03,1372,20.0,19.0
2013,1,9,20:20,-10.0,2329.0,-21.0,B6,N306JB,1069,JFK,AUS,02:30,1521,20.0,20.0
2013,1,9,20:22,-7.0,2106.0,-34.0,9E,N801AY,3609,JFK,PHL,00:29,94,20.0,22.0
2013,1,9,20:23,18.0,2301.0,3.0,UA,N413UA,405,EWR,MCO,01:38,937,20.0,23.0
2013,1,9,20:28,59.0,2307.0,66.0,EV,N11181,4333,EWR,TUL,02:03,1215,20.0,28.0
2013,1,9,20:36,1.0,2136.0,-18.0,UA,N37255,1243,EWR,BOS,00:41,200,20.0,36.0
2013,1,9,20:37,-8.0,2147.0,-29.0,9E,N918XJ,3395,JFK,DCA,00:48,213,20.0,37.0
2013,1,9,20:41,36.0,2222.0,49.0,EV,N12967,4224,EWR,MKE,01:40,725,20.0,41.0
2013,1,9,20:41,-4.0,2204.0,-21.0,AA,N4WSAA,371,LGA,ORD,01:23,733,20.0,41.0
2013,1,9,20:42,0.0,2220.0,-11.0,EV,N17169,3833,EWR,STL,01:34,872,20.0,42.0
2013,1,9,20:48,19.0,2323.0,-14.0,UA,N21723,1225,EWR,PBI,01:38,1023,20.0,48.0
2013,1,9,20:49,9.0,2337.0,-8.0,B6,N334JB,629,JFK,HOU,02:14,1428,20.0,49.0
2013,1,9,20:51,-9.0,2217.0,-8.0,WN,N252WN,530,LGA,MDW,01:30,725,20.0,51.0
2013,1,9,20:52,7.0,2153.0,-1.0,B6,N715JB,1178,EWR,BOS,00:43,200,20.0,52.0
2013,1,9,20:52,-8.0,2211.0,0.0,US,N711UW,2191,LGA,DCA,00:54,214,20.0,52.0
2013,1,9,20:53,-7.0,2318.0,-31.0,B6,N703JB,399,LGA,MCO,01:32,950,20.0,53.0
2013,1,9,20:55,-5.0,2149.0,-18.0,US,N965UW,2144,LGA,BOS,00:38,184,20.0,55.0
2013,1,9,20:56,-11.0,2312.0,-10.0,EV,N16559,3819,EWR,SDF,01:17,642,20.0,56.0
2013,1,9,20:58,-7.0,2204.0,-13.0,EV,N11191,4119,EWR,RIC,00:48,277,20.0,58.0
2013,1,9,20:59,-1.0,31.0,0.0,DL,N717TW,2363,JFK,LAX,03:58,2475,20.0,59.0
2013,1,9,21:00,0.0,2206.0,-3.0,B6,N794JB,1020,JFK,BOS,00:40,187,21.0,0.0
2013,1,9,21:16,41.0,2211.0,29.0,EV,N13979,4695,EWR,MHT,00:37,209,21.0,16.0
2013,1,9,21:17,-8.0,2228.0,-22.0,MQ,N515MQ,4660,LGA,BNA,01:18,764,21.0,17.0
2013,1,9,21:18,-11.0,2225.0,-6.0,EV,N19966,4088,EWR,DCA,00:40,199,21.0,18.0
2013,1,9,21:18,-7.0,2231.0,-9.0,MQ,N818MQ,4449,JFK,DCA,00:54,213,21.0,18.0
2013,1,9,21:23,-2.0,2212.0,-12.0,EV,N22971,4404,EWR,PVD,00:29,160,21.0,23.0
2013,1,9,21:26,-3.0,2217.0,-7.0,EV,N17560,4619,EWR,PHL,00:27,80,21.0,26.0
2013,1,9,21:27,41.0,2358.0,40.0,EV,N11544,4645,EWR,JAX,01:24,820,21.0,27.0
2013,1,9,21:28,-7.0,15.0,-21.0,B6,N531JB,11,JFK,FLL,01:46,1069,21.0,28.0
2013,1,9,21:28,-7.0,30.0,8.0,B6,N527JB,199,JFK,LAS,03:25,2248,21.0,28.0
